conversation_id,customer_message,intent
CONV-04297,Why is the coupon being rejected at checkout? I haven't changed anything on my account. Please let me know.,promo_code
CONV-04298,Quick question: The item arrived damaged. What should I do? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,damaged_item
CONV-04299,Can you send me through the password recovery process? This is my first time dealing with this issue. Thank you.,password_reset
CONV-04300,"Hello, My discount code isn't working. Please let me know.",promo_code
CONV-04301,I wanted to check whether I noticed a login I don't recognize. I haven't changed anything on my account. Thank you.,account_security
CONV-04302,Just checking — The discount isn't being applied even though I entered the code. I placed the order earlier today. I'd appreciate your help.,promo_code
CONV-04303,"Hello, I'm locked out of my account and need access. Can you check?",account_access
CONV-04304,Please advise: What steps do I need to follow to return this product? I noticed this while reviewing my recent activity. I'd appreciate your help.,return_request
CONV-04305,I need some help. It looks like I was billed twice for ORD-101646. This is my first time dealing with this issue. Can you check?,duplicate_charge
CONV-04306,Quick question: The promised delivery window is over for ORD-100364. I placed the order earlier today. I’d like to resolve this today.,delivery_delay
CONV-04307,I need some help. There are changes in my profile that I didn't make.,account_security
CONV-04308,Quick question: The item arrived damaged. What should I do? I noticed this while reviewing my recent activity. I'd appreciate your help.,damaged_item
CONV-04309,Could you help me? My subscription payment was higher than I expected. I placed the order earlier today. Any guidance would be helpful.,subscription_billing
CONV-04310,Please advise: When should ORD-100525 arrive? I placed the order earlier today. Thanks.,delivery_estimate
CONV-04311,Could you help me? I’m checking on ORD-100055. Could you tell me its current status? I’m trying to sort this out before the end of the day. Thanks.,order_status
CONV-04312,I’m contacting support because Roughly how long will delivery take? I haven't changed anything on my account.,delivery_estimate
CONV-04313,Please advise: My parcel is 5 days late. Can you investigate? I noticed this while reviewing my recent activity. Any guidance would be helpful.,delivery_delay
CONV-04314,Just checking — The login page won't let me access my account. I placed the order earlier today. I'd appreciate your help.,account_access
CONV-04315,"Quick question: I have tried several times, but the transaction won't go through. I noticed this while reviewing my recent activity. I'd appreciate your help.",payment_failure
CONV-04316,Quick question: The item arrived damaged. What should I do? I placed the order earlier today. Thanks.,damaged_item
CONV-04317,I’m contacting support because How do I change the address attached to my order? I haven't changed anything on my account. Thank you.,address_change
CONV-04318,Could you help me? My subscription payment was higher than I expected. I’m trying to sort this out before the end of the day. Thanks.,subscription_billing
CONV-04319,Could you help me? My account suddenly won't let me log in. I noticed this while reviewing my recent activity. I'd appreciate your help.,account_access
CONV-04320,"Hello, I don't recognize the amount billed for my membership. Thank you.",subscription_billing
CONV-04321,Please advise: My package contains a different product. I noticed this while reviewing my recent activity. Any guidance would be helpful.,wrong_item
CONV-04322,"Hello, My package contains a different product. This is my first time dealing with this issue. Thank you.",wrong_item
CONV-04323,Please advise: My package contains a different product. I’m trying to sort this out before the end of the day. I'd appreciate your help.,wrong_item
CONV-04324,I’m contacting support because I'd like to withdraw this purchase if it hasn't shipped. This is my first time dealing with this issue. Can you check?,order_cancellation
CONV-04325,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",order_cancellation
CONV-04326,Why is the coupon being rejected at checkout? Can you check?,promo_code
CONV-04327,Quick question: I need to create a new password because I can't remember mine. I noticed this while reviewing my recent activity. I’d like to resolve this today.,password_reset
CONV-04328,I wanted to check whether The delivered item doesn't match my order. This is my first time dealing with this issue. Please let me know.,wrong_item
CONV-04329,"Hi, Roughly how long will delivery take? I noticed this while reviewing my recent activity. I'd appreciate your help.",delivery_estimate
CONV-04330,Could you help me? I want to cancel my subscription. I noticed this while reviewing my recent activity. Thanks.,subscription_cancel
