conversation_id,customer_message,intent
CONV-01587,"Could you help me? I expected this shipment already, but it hasn't turned up. I’m trying to sort this out before the end of the day. Thanks.",delivery_delay
CONV-02954,Quick question: The delivered item doesn't match my order. I’m trying to sort this out before the end of the day. Thanks.,wrong_item
CONV-01896,Please advise: The product has a crack that wasn't shown in the listing. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,damaged_item
CONV-02038,I’m contacting support because How can I prevent the plan from renewing? This is my first time dealing with this issue.,subscription_cancel
CONV-04256,"Quick question: The item was returned, but I haven't received the refund. I placed the order earlier today. Any guidance would be helpful.",refund_status
CONV-03715,Quick question: The promised delivery window is over for ORD-100334. I placed the order earlier today. Any guidance would be helpful.,delivery_delay
CONV-01652,I wanted to check whether I want to return ORD-100835. How do I start? I haven't changed anything on my account. Thank you.,return_request
CONV-01574,"I wanted to check whether The box arrived, but charger wasn't inside. This is my first time dealing with this issue. Please let me know.",missing_item
CONV-02581,Just checking — It looks like I was billed twice for ORD-101731. I noticed this while reviewing my recent activity. I’d like to resolve this today.,duplicate_charge
CONV-01277,I’m contacting support because I can't sign in to my account. I haven't changed anything on my account.,account_access
CONV-01397,I wanted to check whether I think I was charged more than once for a single checkout. I haven't changed anything on my account. Thank you.,duplicate_charge
CONV-00013,I wanted to check whether I want to return ORD-100915. How do I start? Thank you.,return_request
CONV-01552,"Hi, I opened the package and found the product broken. I placed the order earlier today. Any guidance would be helpful.",damaged_item
CONV-04785,"Hello, Does this product come with the accessories shown? Please let me know.",product_information
CONV-02606,Could you help me? What is the estimated delivery date for my package? I placed the order earlier today. Thanks.,delivery_estimate
CONV-01934,"Hi, Why was my subscription charged this month? I placed the order earlier today. Any guidance would be helpful.",subscription_billing
CONV-01877,Something about my account activity looks suspicious. Can you check?,account_security
CONV-02422,I need some help. Part of ORD-102698 was not included in the delivery. This is my first time dealing with this issue. Can you check?,missing_item
CONV-02659,I wanted to check whether I noticed a login I don't recognize. I haven't changed anything on my account. Can you check?,account_security
CONV-04593,I’m contacting support because Could you explain the return process for this purchase? This is my first time dealing with this issue. Thank you.,return_request
CONV-01973,I need some help. The login page won't let me access my account. This is my first time dealing with this issue. Please let me know.,account_access
CONV-02657,I need some help. Part of ORD-102748 was not included in the delivery. I haven't changed anything on my account. Please let me know.,missing_item
CONV-00936,I wanted to check whether Do you have an update on ORD-100096? I want to know where it stands.,order_status
CONV-02431,I’m contacting support because Could you tell me the current location or transit stage of my parcel? This is my first time dealing with this issue.,delivery_tracking
CONV-02812,Please advise: I'm still waiting for the money from my return. Can you check? I noticed this while reviewing my recent activity. I'd appreciate your help.,refund_status
CONV-03000,"Hi, Could you explain the return process for this purchase? I placed the order earlier today. I’d like to resolve this today.",return_request
CONV-01051,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I placed the order earlier today. I'd appreciate your help.",order_cancellation
CONV-04495,I wanted to check whether The promised delivery window is over for ORD-100499. This is my first time dealing with this issue.,delivery_delay
CONV-00257,Just checking — Can I change the shipping address for ORD-103525? I placed the order earlier today. Any guidance would be helpful.,address_change
CONV-04492,Quick question: The promotional code says it is invalid. I noticed this while reviewing my recent activity. I'd appreciate your help.,promo_code
CONV-01500,Quick question: Please stop ORD-101912 before it is dispatched. I placed the order earlier today. Any guidance would be helpful.,order_cancellation
CONV-03459,Something about my account activity looks suspicious. Thank you.,account_security
CONV-01776,I’m contacting support because I need the specifications before I decide whether to buy it. This is my first time dealing with this issue. Thank you.,product_information
